

=== Predictions on test data ===

    inst#     actual  predicted error prediction
     3760        1:?   1:lncRNA       0.879 
     3761        1:?   1:lncRNA       0.879 
     3762        1:?   1:lncRNA       0.879 
     3763        1:?   1:lncRNA       0.879 
     3764        1:?   1:lncRNA       0.904 
     3765        1:?   1:lncRNA       0.834 
     3766        1:?   1:lncRNA       0.879 
     3767        1:?   1:lncRNA       0.904 
     3768        1:?   1:lncRNA       0.879 
     3769        1:?   1:lncRNA       0.879 
     3770        1:?   1:lncRNA       0.879 
     3771        1:?   1:lncRNA       0.879 
     3772        1:?   1:lncRNA       0.879 
     3773        1:?   1:lncRNA       0.879 
     3774        1:?   1:lncRNA       0.879 
     3775        1:?   1:lncRNA       0.834 
     3776        1:?   1:lncRNA       0.879 
     3777        1:?   1:lncRNA       0.879 
     3778        1:?   1:lncRNA       0.904 
     3779        1:?   1:lncRNA       0.834 
     3780        1:?   1:lncRNA       0.904 
     3781        1:?   1:lncRNA       0.904 
     3782        1:?   1:lncRNA       0.879 
     3783        1:?   1:lncRNA       0.834 
     3784        1:?   1:lncRNA       0.904 
     3785        1:?   1:lncRNA       0.834 
     3786        1:?   1:lncRNA       0.834 
     3787        1:?   1:lncRNA       0.834 
     3788        1:?   1:lncRNA       0.834 
     3789        1:?   1:lncRNA       0.834 
     3790        1:?   1:lncRNA       0.879 
     3791        1:?   1:lncRNA       0.879 
     3792        1:?   1:lncRNA       0.879 
     3793        1:?   1:lncRNA       0.904 
     3794        1:?   1:lncRNA       0.879 
     3795        1:?   1:lncRNA       0.879 
     3796        1:?   1:lncRNA       0.886 
     3797        1:?   1:lncRNA       0.879 
     3798        1:?   1:lncRNA       0.834 
     3799        1:?   1:lncRNA       0.904 
     3800        1:?   1:lncRNA       0.904 
     3801        1:?   1:lncRNA       0.904 
     3802        1:?   1:lncRNA       0.904 
     3803        1:?   1:lncRNA       0.904 
     3804        1:?   1:lncRNA       0.879 
     3805        1:?   1:lncRNA       0.879 
     3806        1:?   1:lncRNA       0.904 
     3807        1:?   1:lncRNA       0.879 
     3808        1:?   1:lncRNA       0.879 
     3809        1:?   1:lncRNA       0.879 
     3810        1:?   1:lncRNA       0.904 
     3811        1:?   1:lncRNA       0.904 
     3812        1:?   1:lncRNA       0.834 
     3813        1:?   1:lncRNA       0.879 
     3814        1:?   1:lncRNA       0.879 
     3815        1:?   1:lncRNA       0.879 
     3816        1:?   1:lncRNA       0.904 
     3817        1:?   1:lncRNA       0.834 
     3818        1:?   1:lncRNA       0.879 
     3819        1:?   1:lncRNA       0.879 
     3820        1:?   1:lncRNA       0.904 
     3821        1:?   1:lncRNA       0.879 
     3822        1:?   1:lncRNA       0.879 
     3823        1:?   1:lncRNA       0.904 
     3824        1:?   1:lncRNA       0.879 
     3825        1:?   1:lncRNA       0.834 
     3826        1:?   1:lncRNA       0.904 
     3827        1:?   1:lncRNA       0.879 
     3828        1:?   1:lncRNA       0.879 
     3829        1:?   1:lncRNA       0.879 
     3830        1:?   1:lncRNA       0.879 
     3831        1:?   1:lncRNA       0.904 
     3832        1:?   1:lncRNA       0.879 
     3833        1:?   1:lncRNA       0.879 
     3834        1:?   1:lncRNA       0.834 
     3835        1:?   1:lncRNA       0.879 
     3836        1:?   1:lncRNA       0.904 
     3837        1:?   1:lncRNA       0.879 
     3838        1:?   1:lncRNA       0.904 
     3839        1:?   1:lncRNA       0.904 
     3840        1:?   1:lncRNA       0.834 
     3841        1:?   1:lncRNA       0.834 
     3842        1:?   1:lncRNA       0.879 
     3843        1:?   1:lncRNA       0.879 
     3844        1:?   1:lncRNA       0.904 
     3845        1:?   1:lncRNA       0.834 
     3846        1:?   1:lncRNA       0.879 
     3847        1:?   1:lncRNA       0.904 
     3848        1:?   1:lncRNA       0.879 
     3849        1:?   1:lncRNA       0.904 
     3850        1:?   1:lncRNA       0.904 
     3851        1:?   1:lncRNA       0.904 
     3852        1:?   1:lncRNA       0.904 
     3853        1:?   1:lncRNA       0.834 
     3854        1:?   1:lncRNA       0.834 
     3855        1:?   1:lncRNA       0.879 
     3856        1:?   1:lncRNA       0.834 
     3857        1:?   1:lncRNA       0.879 
     3858        1:?   1:lncRNA       0.879 
     3859        1:?   1:lncRNA       0.834 
     3860        1:?   1:lncRNA       0.904 
     3861        1:?   1:lncRNA       0.904 
     3862        1:?   1:lncRNA       0.834 
     3863        1:?   1:lncRNA       0.879 
     3864        1:?   1:lncRNA       0.879 
     3865        1:?   1:lncRNA       0.886 
     3866        1:?   1:lncRNA       0.904 
     3867        1:?   1:lncRNA       0.834 
     3868        1:?   1:lncRNA       0.879 
     3869        1:?   1:lncRNA       0.879 
     3870        1:?   1:lncRNA       0.904 
     3871        1:?   1:lncRNA       0.879 
     3872        1:?   1:lncRNA       0.879 
     3873        1:?   1:lncRNA       0.879 
     3874        1:?   1:lncRNA       0.879 
     3875        1:?   1:lncRNA       0.879 
     3876        1:?   1:lncRNA       0.834 
     3877        1:?   1:lncRNA       0.879 
     3878        1:?   1:lncRNA       0.879 
     3879        1:?   1:lncRNA       0.834 
     3880        1:?   1:lncRNA       0.904 
     3881        1:?   1:lncRNA       0.904 
     3882        1:?   1:lncRNA       0.879 
     3883        1:?   1:lncRNA       0.879 
     3884        1:?   1:lncRNA       0.904 
     3885        1:?   1:lncRNA       0.879 
     3886        1:?   1:lncRNA       0.904 
     3887        1:?   1:lncRNA       0.904 
     3888        1:?   1:lncRNA       0.904 
     3889        1:?   1:lncRNA       0.834 
     3890        1:?   1:lncRNA       0.879 
     3891        1:?   1:lncRNA       0.879 
     3892        1:?   1:lncRNA       0.879 
     3893        1:?   1:lncRNA       0.879 
     3894        1:?   1:lncRNA       0.904 
     3895        1:?   1:lncRNA       0.904 
     3896        1:?   1:lncRNA       0.879 
     3897        1:?   1:lncRNA       0.879 
     3898        1:?   1:lncRNA       0.904 
     3899        1:?   1:lncRNA       0.879 
     3900        1:?   1:lncRNA       0.904 
     3901        1:?   1:lncRNA       0.834 
     3902        1:?   1:lncRNA       0.879 
     3903        1:?   1:lncRNA       0.834 
     3904        1:?   1:lncRNA       0.834 
     3905        1:?   1:lncRNA       0.879 
     3906        1:?   1:lncRNA       0.879 
     3907        1:?   1:lncRNA       0.904 
     3908        1:?   1:lncRNA       0.834 
     3909        1:?   1:lncRNA       0.834 
     3910        1:?   1:lncRNA       0.879 
     3911        1:?   1:lncRNA       0.879 
     3912        1:?   1:lncRNA       0.879 
     3913        1:?   1:lncRNA       0.904 
     3914        1:?   1:lncRNA       0.879 
     3915        1:?   1:lncRNA       0.904 
     3916        1:?   1:lncRNA       0.904 
     3917        1:?   1:lncRNA       0.904 
     3918        1:?   1:lncRNA       0.879 
     3919        1:?   1:lncRNA       0.879 
     3920        1:?   1:lncRNA       0.879 
     3921        1:?   1:lncRNA       0.879 
     3922        1:?   1:lncRNA       0.904 
     3923        1:?   1:lncRNA       0.834 
     3924        1:?   1:lncRNA       0.879 
     3925        1:?   1:lncRNA       0.904 
     3926        1:?   1:lncRNA       0.879 
     3927        1:?   1:lncRNA       0.834 
     3928        1:?   1:lncRNA       0.879 
     3929        1:?   1:lncRNA       0.904 
     3930        1:?   1:lncRNA       0.904 
     3931        1:?   1:lncRNA       0.879 
     3932        1:?   1:lncRNA       0.834 
     3933        1:?   1:lncRNA       0.879 
     3934        1:?   1:lncRNA       0.879 
     3935        1:?   1:lncRNA       0.879 
     3936        1:?   1:lncRNA       0.879 
     3937        1:?   1:lncRNA       0.834 
     3938        1:?   1:lncRNA       0.879 
     3939        1:?   1:lncRNA       0.904 
     3940        1:?   1:lncRNA       0.879 
     3941        1:?   1:lncRNA       0.834 
     3942        1:?   1:lncRNA       0.904 
     3943        1:?   1:lncRNA       0.879 
     3944        1:?   1:lncRNA       0.834 
     3945        1:?   1:lncRNA       0.879 
     3946        1:?   1:lncRNA       0.879 
     3947        1:?   1:lncRNA       0.834 
     3948        1:?   1:lncRNA       0.904 
     3949        1:?   1:lncRNA       0.879 
     3950        1:?   1:lncRNA       0.834 
     3951        1:?   1:lncRNA       0.904 
     3952        1:?   1:lncRNA       0.904 
     3953        1:?   1:lncRNA       0.879 
     3954        1:?   1:lncRNA       0.904 
     3955        1:?   1:lncRNA       0.834 
     3956        1:?   1:lncRNA       0.879 
     3957        1:?   1:lncRNA       0.879 
     3958        1:?   1:lncRNA       0.904 
     3959        1:?   1:lncRNA       0.904 
     3960        1:?   1:lncRNA       0.904 
     3961        1:?   1:lncRNA       0.879 
     3962        1:?   1:lncRNA       0.834 
     3963        1:?   1:lncRNA       0.834 
     3964        1:?   1:lncRNA       0.834 
     3965        1:?   1:lncRNA       0.834 
     3966        1:?   1:lncRNA       0.834 
     3967        1:?   1:lncRNA       0.904 
     3968        1:?   1:lncRNA       0.904 
     3969        1:?   1:lncRNA       0.904 
     3970        1:?   1:lncRNA       0.834 
     3971        1:?   1:lncRNA       0.879 
     3972        1:?   1:lncRNA       0.904 
     3973        1:?   1:lncRNA       0.834 
     3974        1:?   1:lncRNA       0.879 
     3975        1:?   1:lncRNA       0.834 
     3976        1:?   1:lncRNA       0.879 
     3977        1:?   1:lncRNA       0.879 
     3978        1:?   1:lncRNA       0.879 
     3979        1:?   1:lncRNA       0.879 
     3980        1:?   1:lncRNA       0.879 
     3981        1:?   1:lncRNA       0.879 
     3982        1:?   1:lncRNA       0.879 
     3983        1:?   1:lncRNA       0.879 
     3984        1:?   1:lncRNA       0.834 
     3985        1:?   1:lncRNA       0.904 
     3986        1:?   1:lncRNA       0.879 
     3987        1:?   1:lncRNA       0.904 
     3988        1:?   1:lncRNA       0.834 
     3989        1:?   1:lncRNA       0.834 
     3990        1:?   1:lncRNA       0.834 
     3991        1:?   1:lncRNA       0.879 
     3992        1:?   1:lncRNA       0.879 
     3993        1:?   1:lncRNA       0.904 
     3994        1:?   1:lncRNA       0.904 
     3995        1:?   1:lncRNA       0.886 
     3996        1:?   1:lncRNA       0.904 
     3997        1:?   1:lncRNA       0.904 
     3998        1:?   1:lncRNA       0.834 
     3999        1:?   1:lncRNA       0.904 
     4000        1:?   1:lncRNA       0.834 
     4001        1:?   1:lncRNA       0.904 
     4002        1:?   1:lncRNA       0.879 
     4003        1:?     2:mRNA       0.714 
     4004        1:?   1:lncRNA       0.904 
     4005        1:?   1:lncRNA       0.879 
     4006        1:?   1:lncRNA       0.834 
     4007        1:?   1:lncRNA       0.879 
     4008        1:?   1:lncRNA       0.879 
     4009        1:?   1:lncRNA       0.879 
     4010        1:?   1:lncRNA       0.834 
     4011        1:?   1:lncRNA       0.904 
     4012        1:?   1:lncRNA       0.904 
     4013        1:?   1:lncRNA       0.904 
     4014        1:?   1:lncRNA       0.879 
     4015        1:?   1:lncRNA       0.879 
     4016        1:?   1:lncRNA       0.834 
     4017        1:?   1:lncRNA       0.904 
     4018        1:?   1:lncRNA       0.834 
     4019        1:?   1:lncRNA       0.834 
     4020        1:?   1:lncRNA       0.904 
     4021        1:?   1:lncRNA       0.879 
     4022        1:?   1:lncRNA       0.904 
     4023        1:?   1:lncRNA       0.834 
     4024        1:?   1:lncRNA       0.834 
     4025        1:?   1:lncRNA       0.879 
     4026        1:?   1:lncRNA       0.834 
     4027        1:?   1:lncRNA       0.904 
     4028        1:?   1:lncRNA       0.879 
     4029        1:?   1:lncRNA       0.904 
     4030        1:?   1:lncRNA       0.879 
     4031        1:?   1:lncRNA       0.904 
     4032        1:?   1:lncRNA       0.904 
     4033        1:?   1:lncRNA       0.834 
     4034        1:?   1:lncRNA       0.879 
     4035        1:?   1:lncRNA       0.879 
     4036        1:?   1:lncRNA       0.879 
     4037        1:?   1:lncRNA       0.886 
     4038        1:?   1:lncRNA       0.904 
     4039        1:?   1:lncRNA       0.904 
     4040        1:?   1:lncRNA       0.904 
     4041        1:?   1:lncRNA       0.834 
     4042        1:?   1:lncRNA       0.879 
     4043        1:?   1:lncRNA       0.879 
     4044        1:?   1:lncRNA       0.879 
     4045        1:?   1:lncRNA       0.904 
     4046        1:?   1:lncRNA       0.879 
     4047        1:?   1:lncRNA       0.834 
     4048        1:?   1:lncRNA       0.904 
     4049        1:?   1:lncRNA       0.879 
     4050        1:?   1:lncRNA       0.904 
     4051        1:?   1:lncRNA       0.879 
     4052        1:?   1:lncRNA       0.904 
     4053        1:?   1:lncRNA       0.904 
     4054        1:?   1:lncRNA       0.904 
     4055        1:?   1:lncRNA       0.879 
     4056        1:?   1:lncRNA       0.879 
     4057        1:?   1:lncRNA       0.904 
     4058        1:?   1:lncRNA       0.904 
     4059        1:?   1:lncRNA       0.879 
     4060        1:?   1:lncRNA       0.879 
     4061        1:?   1:lncRNA       0.879 
     4062        1:?   1:lncRNA       0.879 
     4063        1:?   1:lncRNA       0.834 
     4064        1:?   1:lncRNA       0.879 
     4065        1:?   1:lncRNA       0.879 
     4066        1:?   1:lncRNA       0.834 
     4067        1:?   1:lncRNA       0.879 
     4068        1:?   1:lncRNA       0.904 
     4069        1:?   1:lncRNA       0.879 
     4070        1:?   1:lncRNA       0.904 
     4071        1:?   1:lncRNA       0.904 
     4072        1:?   1:lncRNA       0.879 
     4073        1:?   1:lncRNA       0.834 
     4074        1:?   1:lncRNA       0.904 
     4075        1:?   1:lncRNA       0.879 
     4076        1:?   1:lncRNA       0.904 
     4077        1:?   1:lncRNA       0.879 
     4078        1:?   1:lncRNA       0.879 
     4079        1:?   1:lncRNA       0.904 
     4080        1:?   1:lncRNA       0.879 
     4081        1:?   1:lncRNA       0.879 
     4082        1:?   1:lncRNA       0.879 
     4083        1:?   1:lncRNA       0.879 
     4084        1:?   1:lncRNA       0.879 
     4085        1:?   1:lncRNA       0.879 
     4086        1:?   1:lncRNA       0.834 
     4087        1:?   1:lncRNA       0.834 
     4088        1:?   1:lncRNA       0.904 
     4089        1:?   1:lncRNA       0.879 
     4090        1:?   1:lncRNA       0.904 
     4091        1:?   1:lncRNA       0.904 
     4092        1:?   1:lncRNA       0.879 
     4093        1:?   1:lncRNA       0.879 
     4094        1:?   1:lncRNA       0.879 
     4095        1:?   1:lncRNA       0.879 
     4096        1:?   1:lncRNA       0.904 
     4097        1:?   1:lncRNA       0.904 
     4098        1:?   1:lncRNA       0.879 
     4099        1:?   1:lncRNA       0.886 
     4100        1:?   1:lncRNA       0.834 
     4101        1:?   1:lncRNA       0.904 
     4102        1:?   1:lncRNA       0.904 
     4103        1:?   1:lncRNA       0.834 
     4104        1:?   1:lncRNA       0.834 
     4105        1:?   1:lncRNA       0.834 
     4106        1:?   1:lncRNA       0.879 
     4107        1:?   1:lncRNA       0.879 
     4108        1:?   1:lncRNA       0.879 
     4109        1:?   1:lncRNA       0.879 
     4110        1:?   1:lncRNA       0.904 
     4111        1:?   1:lncRNA       0.879 
     4112        1:?   1:lncRNA       0.879 
     4113        1:?   1:lncRNA       0.879 
     4114        1:?   1:lncRNA       0.904 
     4115        1:?   1:lncRNA       0.879 
     4116        1:?   1:lncRNA       0.879 
     4117        1:?   1:lncRNA       0.879 
     4118        1:?   1:lncRNA       0.904 
     4119        1:?   1:lncRNA       0.904 
     4120        1:?   1:lncRNA       0.904 
     4121        1:?   1:lncRNA       0.879 
     4122        1:?   1:lncRNA       0.904 
     4123        1:?   1:lncRNA       0.834 
     4124        1:?   1:lncRNA       0.834 
     4125        1:?   1:lncRNA       0.879 
     4126        1:?   1:lncRNA       0.904 
     4127        1:?   1:lncRNA       0.904 
     4128        1:?   1:lncRNA       0.879 
     4129        1:?   1:lncRNA       0.879 
     4130        1:?   1:lncRNA       0.904 
     4131        1:?   1:lncRNA       0.879 
     4132        1:?   1:lncRNA       0.879 
     4133        1:?   1:lncRNA       0.904 
     4134        1:?   1:lncRNA       0.904 
     4135        1:?   1:lncRNA       0.904 
     4136        1:?   1:lncRNA       0.879 
     4137        1:?   1:lncRNA       0.879 
     4138        1:?   1:lncRNA       0.834 
     4139        1:?   1:lncRNA       0.904 
     4140        1:?   1:lncRNA       0.879 
     4141        1:?     2:mRNA       0.714 
     4142        1:?   1:lncRNA       0.879 
     4143        1:?   1:lncRNA       0.879 
     4144        1:?   1:lncRNA       0.879 
     4145        1:?   1:lncRNA       0.834 
     4146        1:?   1:lncRNA       0.879 
     4147        1:?   1:lncRNA       0.879 
     4148        1:?   1:lncRNA       0.879 
     4149        1:?   1:lncRNA       0.834 
     4150        1:?   1:lncRNA       0.904 
     4151        1:?   1:lncRNA       0.879 
     4152        1:?   1:lncRNA       0.904 
     4153        1:?   1:lncRNA       0.834 
     4154        1:?   1:lncRNA       0.904 
     4155        1:?   1:lncRNA       0.904 
     4156        1:?   1:lncRNA       0.879 
     4157        1:?   1:lncRNA       0.904 
     4158        1:?   1:lncRNA       0.879 
     4159        1:?   1:lncRNA       0.879 
     4160        1:?   1:lncRNA       0.879 
     4161        1:?   1:lncRNA       0.879 
     4162        1:?   1:lncRNA       0.879 
     4163        1:?   1:lncRNA       0.834 
     4164        1:?   1:lncRNA       0.879 
     4165        1:?   1:lncRNA       0.904 
     4166        1:?   1:lncRNA       0.834 
     4167        1:?   1:lncRNA       0.834 
     4168        1:?   1:lncRNA       0.879 
     4169        1:?   1:lncRNA       0.834 
     4170        1:?   1:lncRNA       0.834 
     4171        1:?   1:lncRNA       0.904 
     4172        1:?   1:lncRNA       0.879 
     4173        1:?   1:lncRNA       0.834 
     4174        1:?   1:lncRNA       0.904 
     4175        1:?   1:lncRNA       0.879 
     4176        1:?   1:lncRNA       0.879 
     4177        1:?   1:lncRNA       0.834 
     4178        1:?   1:lncRNA       0.834 
     4179        1:?   1:lncRNA       0.879 
     4180        1:?   1:lncRNA       0.834 
     4181        1:?   1:lncRNA       0.904 
     4182        1:?   1:lncRNA       0.904 
     4183        1:?   1:lncRNA       0.904 
     4184        1:?   1:lncRNA       0.834 
     4185        1:?   1:lncRNA       0.834 
     4186        1:?   1:lncRNA       0.834 
     4187        1:?   1:lncRNA       0.834 
     4188        1:?   1:lncRNA       0.879 
     4189        1:?   1:lncRNA       0.879 
     4190        1:?   1:lncRNA       0.904 
     4191        1:?   1:lncRNA       0.834 
     4192        1:?   1:lncRNA       0.834 
     4193        1:?   1:lncRNA       0.904 
     4194        1:?   1:lncRNA       0.879 
     4195        1:?   1:lncRNA       0.879 
     4196        1:?   1:lncRNA       0.834 
     4197        1:?   1:lncRNA       0.879 
     4198        1:?   1:lncRNA       0.904 
     4199        1:?   1:lncRNA       0.879 
     4200        1:?   1:lncRNA       0.834 
     4201        1:?   1:lncRNA       0.879 
     4202        1:?   1:lncRNA       0.834 
     4203        1:?   1:lncRNA       0.834 
     4204        1:?   1:lncRNA       0.834 
     4205        1:?   1:lncRNA       0.879 
     4206        1:?   1:lncRNA       0.879 
     4207        1:?   1:lncRNA       0.879 
     4208        1:?   1:lncRNA       0.834 
     4209        1:?   1:lncRNA       0.879 
     4210        1:?   1:lncRNA       0.904 
     4211        1:?   1:lncRNA       0.879 
     4212        1:?   1:lncRNA       0.879 
     4213        1:?   1:lncRNA       0.904 
     4214        1:?   1:lncRNA       0.904 
     4215        1:?   1:lncRNA       0.879 
     4216        1:?   1:lncRNA       0.879 
     4217        1:?   1:lncRNA       0.879 
     4218        1:?   1:lncRNA       0.834 
     4219        1:?   1:lncRNA       0.834 
     4220        1:?   1:lncRNA       0.904 
     4221        1:?   1:lncRNA       0.904 
     4222        1:?   1:lncRNA       0.879 
     4223        1:?   1:lncRNA       0.834 
     4224        1:?   1:lncRNA       0.879 
     4225        1:?   1:lncRNA       0.879 
     4226        1:?   1:lncRNA       0.834 
     4227        1:?   1:lncRNA       0.879 
     4228        1:?   1:lncRNA       0.879 
     4229        1:?   1:lncRNA       0.834 
     4230        1:?   1:lncRNA       0.879 
     4231        1:?   1:lncRNA       0.834 
     4232        1:?   1:lncRNA       0.879 
     4233        1:?   1:lncRNA       0.834 
     4234        1:?   1:lncRNA       0.904 
     4235        1:?   1:lncRNA       0.834 
     4236        1:?   1:lncRNA       0.834 
     4237        1:?   1:lncRNA       0.879 
     4238        1:?   1:lncRNA       0.879 
     4239        1:?   1:lncRNA       0.834 
     4240        1:?   1:lncRNA       0.879 
     4241        1:?   1:lncRNA       0.879 
     4242        1:?   1:lncRNA       0.904 
     4243        1:?   1:lncRNA       0.834 
     4244        1:?   1:lncRNA       0.879 
     4245        1:?   1:lncRNA       0.834 
     4246        1:?   1:lncRNA       0.834 
     4247        1:?   1:lncRNA       0.879 
     4248        1:?   1:lncRNA       0.904 
     4249        1:?   1:lncRNA       0.879 
     4250        1:?   1:lncRNA       0.879 
     4251        1:?   1:lncRNA       0.834 
     4252        1:?   1:lncRNA       0.834 
     4253        1:?   1:lncRNA       0.904 
     4254        1:?   1:lncRNA       0.834 
     4255        1:?   1:lncRNA       0.904 
     4256        1:?   1:lncRNA       0.834 
     4257        1:?   1:lncRNA       0.879 
     4258        1:?   1:lncRNA       0.834 
     4259        1:?   1:lncRNA       0.904 
     4260        1:?   1:lncRNA       0.904 
     4261        1:?   1:lncRNA       0.834 
     4262        1:?   1:lncRNA       0.904 
     4263        1:?   1:lncRNA       0.879 
     4264        1:?   1:lncRNA       0.879 
     4265        1:?   1:lncRNA       0.879 
     4266        1:?   1:lncRNA       0.904 
     4267        1:?   1:lncRNA       0.879 
     4268        1:?   1:lncRNA       0.904 
     4269        1:?   1:lncRNA       0.879 
     4270        1:?   1:lncRNA       0.879 
     4271        1:?   1:lncRNA       0.879 
     4272        1:?     2:mRNA       0.714 
     4273        1:?   1:lncRNA       0.879 
     4274        1:?   1:lncRNA       0.879 
     4275        1:?   1:lncRNA       0.879 
     4276        1:?   1:lncRNA       0.879 
     4277        1:?   1:lncRNA       0.904 
     4278        1:?   1:lncRNA       0.904 
     4279        1:?   1:lncRNA       0.904 
     4280        1:?   1:lncRNA       0.904 
     4281        1:?   1:lncRNA       0.879 
     4282        1:?   1:lncRNA       0.834 
     4283        1:?   1:lncRNA       0.879 
     4284        1:?   1:lncRNA       0.879 
     4285        1:?   1:lncRNA       0.834 
     4286        1:?   1:lncRNA       0.879 
     4287        1:?   1:lncRNA       0.879 
     4288        1:?   1:lncRNA       0.879 
     4289        1:?   1:lncRNA       0.879 
     4290        1:?   1:lncRNA       0.879 
     4291        1:?   1:lncRNA       0.879 
     4292        1:?   1:lncRNA       0.834 
     4293        1:?   1:lncRNA       0.834 
     4294        1:?   1:lncRNA       0.904 
     4295        1:?   1:lncRNA       0.879 
     4296        1:?   1:lncRNA       0.879 
     4297        1:?   1:lncRNA       0.904 
     4298        1:?   1:lncRNA       0.879 
     4299        1:?   1:lncRNA       0.879 
     4300        1:?   1:lncRNA       0.879 
     4301        1:?   1:lncRNA       0.879 
     4302        1:?   1:lncRNA       0.834 
     4303        1:?   1:lncRNA       0.879 
     4304        1:?   1:lncRNA       0.879 
     4305        1:?   1:lncRNA       0.879 
     4306        1:?   1:lncRNA       0.879 
     4307        1:?     2:mRNA       0.714 
     4308        1:?   1:lncRNA       0.904 
     4309        1:?   1:lncRNA       0.904 
     4310        1:?   1:lncRNA       0.904 
     4311        1:?   1:lncRNA       0.879 
     4312        1:?   1:lncRNA       0.904 
     4313        1:?   1:lncRNA       0.834 
     4314        1:?   1:lncRNA       0.904 
     4315        1:?   1:lncRNA       0.834 
     4316        1:?   1:lncRNA       0.904 
     4317        1:?   1:lncRNA       0.879 
     4318        1:?   1:lncRNA       0.834 
     4319        1:?   1:lncRNA       0.879 
     4320        1:?   1:lncRNA       0.834 
     4321        1:?   1:lncRNA       0.904 
     4322        1:?   1:lncRNA       0.879 
     4323        1:?   1:lncRNA       0.904 
     4324        1:?   1:lncRNA       0.879 
     4325        1:?   1:lncRNA       0.879 
     4326        1:?   1:lncRNA       0.904 
     4327        1:?   1:lncRNA       0.834 
     4328        1:?   1:lncRNA       0.904 
     4329        1:?   1:lncRNA       0.879 
     4330        1:?   1:lncRNA       0.834 
     4331        1:?   1:lncRNA       0.904 
     4332        1:?   1:lncRNA       0.834 
     4333        1:?   1:lncRNA       0.904 
     4334        1:?   1:lncRNA       0.879 
     4335        1:?   1:lncRNA       0.904 
     4336        1:?   1:lncRNA       0.879 
     4337        1:?   1:lncRNA       0.834 
     4338        1:?   1:lncRNA       0.879 
     4339        1:?   1:lncRNA       0.904 
     4340        1:?   1:lncRNA       0.879 
     4341        1:?   1:lncRNA       0.904 
     4342        1:?   1:lncRNA       0.879 
     4343        1:?   1:lncRNA       0.834 
     4344        1:?   1:lncRNA       0.834 
     4345        1:?   1:lncRNA       0.879 
     4346        1:?   1:lncRNA       0.904 
     4347        1:?   1:lncRNA       0.904 
     4348        1:?   1:lncRNA       0.879 
     4349        1:?   1:lncRNA       0.904 
     4350        1:?   1:lncRNA       0.879 
     4351        1:?   1:lncRNA       0.879 
     4352        1:?   1:lncRNA       0.834 
     4353        1:?   1:lncRNA       0.879 
     4354        1:?   1:lncRNA       0.834 
     4355        1:?   1:lncRNA       0.904 
     4356        1:?   1:lncRNA       0.879 
     4357        1:?   1:lncRNA       0.879 
     4358        1:?   1:lncRNA       0.904 
     4359        1:?   1:lncRNA       0.879 
     4360        1:?   1:lncRNA       0.904 
     4361        1:?   1:lncRNA       0.879 
     4362        1:?   1:lncRNA       0.834 
     4363        1:?   1:lncRNA       0.904 
     4364        1:?   1:lncRNA       0.879 
     4365        1:?   1:lncRNA       0.904 
     4366        1:?   1:lncRNA       0.879 
     4367        1:?   1:lncRNA       0.834 
     4368        1:?   1:lncRNA       0.834 
     4369        1:?   1:lncRNA       0.879 
     4370        1:?   1:lncRNA       0.879 
     4371        1:?   1:lncRNA       0.879 
     4372        1:?   1:lncRNA       0.834 
     4373        1:?   1:lncRNA       0.879 
     4374        1:?   1:lncRNA       0.879 
     4375        1:?   1:lncRNA       0.879 
     4376        1:?   1:lncRNA       0.879 
     4377        1:?   1:lncRNA       0.879 
     4378        1:?   1:lncRNA       0.904 
     4379        1:?   1:lncRNA       0.879 
     4380        1:?   1:lncRNA       0.834 
     4381        1:?   1:lncRNA       0.879 
     4382        1:?   1:lncRNA       0.879 
     4383        1:?   1:lncRNA       0.904 
     4384        1:?   1:lncRNA       0.904 
     4385        1:?   1:lncRNA       0.834 
     4386        1:?   1:lncRNA       0.834 
     4387        1:?   1:lncRNA       0.879 
     4388        1:?   1:lncRNA       0.879 
     4389        1:?   1:lncRNA       0.904 
     4390        1:?   1:lncRNA       0.834 
     4391        1:?   1:lncRNA       0.879 
     4392        1:?   1:lncRNA       0.879 
     4393        1:?   1:lncRNA       0.834 
     4394        1:?   1:lncRNA       0.904 
     4395        1:?   1:lncRNA       0.886 
     4396        1:?   1:lncRNA       0.886 
     4397        1:?   1:lncRNA       0.904 
     4398        1:?   1:lncRNA       0.879 
     4399        1:?   1:lncRNA       0.834 
     4400        1:?   1:lncRNA       0.834 
     4401        1:?   1:lncRNA       0.879 
     4402        1:?   1:lncRNA       0.879 
     4403        1:?   1:lncRNA       0.879 
     4404        1:?   1:lncRNA       0.904 
     4405        1:?   1:lncRNA       0.834 
     4406        1:?   1:lncRNA       0.834 
     4407        1:?   1:lncRNA       0.904 
     4408        1:?   1:lncRNA       0.904 
     4409        1:?   1:lncRNA       0.904 
     4410        1:?   1:lncRNA       0.834 
     4411        1:?   1:lncRNA       0.834 
     4412        1:?   1:lncRNA       0.904 
     4413        1:?   1:lncRNA       0.879 
     4414        1:?   1:lncRNA       0.904 
     4415        1:?   1:lncRNA       0.879 
     4416        1:?   1:lncRNA       0.879 
     4417        1:?   1:lncRNA       0.904 
     4418        1:?   1:lncRNA       0.834 
     4419        1:?   1:lncRNA       0.879 
     4420        1:?   1:lncRNA       0.879 
     4421        1:?   1:lncRNA       0.879 
     4422        1:?   1:lncRNA       0.834 
     4423        1:?   1:lncRNA       0.879 
     4424        1:?   1:lncRNA       0.879 
